InputStoryid,premise,hypothesis,label,ending_id,premise_len,hypothesis_len
8f3b0562-7f4c-4121-ab79-34d8f8fe4fd4,Bob knocked on the door and asked for Jenny. Jenny answered and walked outside to the car. Jenny and Bob drove to the movies. Bob and Jenny had a good time.,Bob kissed Jenny good night.,1,2,31,5
37e0e343-dc66-4f6a-a5e9-9f01fad3d6e8,"I got a new truck. To celebrate, i went mudding. I drove through lots of mud puddles. my truck got really dirty.","Afterwards, I washed my truck in the driveway.",1,1,22,8
37e0e343-dc66-4f6a-a5e9-9f01fad3d6e8,"I got a new truck. To celebrate, i went mudding. I drove through lots of mud puddles. my truck got really dirty.",My truck looked so shiny afterwards.,0,2,22,6
11871d4b-6b94-4184-b36d-c4e76d311f3d,Peter was excited to go to the Sanders rally in New Hampshire. As Peter entered the arena it was full of thousands of people. When Peter saw Bernie he cheered as loudly as possible. He felt thrilled to be there.,He couldn't wait to vote for him.,1,1,40,7
11871d4b-6b94-4184-b36d-c4e76d311f3d,Peter was excited to go to the Sanders rally in New Hampshire. As Peter entered the arena it was full of thousands of people. When Peter saw Bernie he cheered as loudly as possible. He felt thrilled to be there.,He was a staunch republican.,0,2,40,5
5a56884f-0cdf-4600-834e-66e4c70a687f,Josh was writing short stories for a researcher. The researcher was impressed by Josh's stories. The researcher decided to give Josh a bonus. Josh was happy that he got a bonus.,Josh refused to take the money and quit the job.,0,1,31,10
5a56884f-0cdf-4600-834e-66e4c70a687f,Josh was writing short stories for a researcher. The researcher was impressed by Josh's stories. The researcher decided to give Josh a bonus. Josh was happy that he got a bonus.,Josh used the bonus to repair his broken car.,1,2,31,9
34a62099-27a3-4dec-b2f7-342e55426fca,"Ethan loved to make Youtube videos. However, he was too embarrassed to upload any videos. One day he gained the courage to upload one. Soon he had one hundred views!","Now, Ethan wanted to make and upload even more Youtube videos.",1,1,30,11
34a62099-27a3-4dec-b2f7-342e55426fca,"Ethan loved to make Youtube videos. However, he was too embarrassed to upload any videos. One day he gained the courage to upload one. Soon he had one hundred views!",Ethan decided to never make Youtube videos again.,0,2,30,8
b128ff7a-7a0e-4f2a-900a-e76e08313ca2,Gina and her friends were outside of the school library. They wanted to go inside. But the librarian was not in in the library. The girls weren't sure where she could be.,They decided to wait for her.,1,1,32,6
b128ff7a-7a0e-4f2a-900a-e76e08313ca2,Gina and her friends were outside of the school library. They wanted to go inside. But the librarian was not in in the library. The girls weren't sure where she could be.,Gina hated the library.,0,2,32,4
a5d1a221-307a-4f9a-8ee1-dc235aad4b7d,"A man bought his young son a bicycle. It was the same brand of bike he'd owned himself as a boy. His bike had lasted until he outgrew it. His son's bike, though, fell apart after only a few weeks.",The man marveled at the bike's new engineering.,0,1,40,8
a5d1a221-307a-4f9a-8ee1-dc235aad4b7d,"A man bought his young son a bicycle. It was the same brand of bike he'd owned himself as a boy. His bike had lasted until he outgrew it. His son's bike, though, fell apart after only a few weeks.",The man was very annoyed.,1,2,40,5
ed54f6ad-4172-4435-91bd-861e6b9a19ab,Jaime wanted to ask jack to go to the school dance with her. After school she waited for jack outside of the front door. When jack was exiting he was walking hand in hand with another girl. Jaime froze unable to speak.,Jaime then told him that they were through.,1,1,42,8
ed54f6ad-4172-4435-91bd-861e6b9a19ab,Jaime wanted to ask jack to go to the school dance with her. After school she waited for jack outside of the front door. When jack was exiting he was walking hand in hand with another girl. Jaime froze unable to speak.,Jaime then walked up to him and gave him a hug.,0,2,42,11
a29e4877-6e82-47c6-af69-511fc6add0f2,Billy's friends thought that he was a scaredy cat. They dared him to go into the haunted house. He decided to go in and even stay the night there. Despite how scared he was he stayed the entire night.,Billy felt brave.,1,1,39,3
a29e4877-6e82-47c6-af69-511fc6add0f2,Billy's friends thought that he was a scaredy cat. They dared him to go into the haunted house. He decided to go in and even stay the night there. Despite how scared he was he stayed the entire night.,Billy demonstrated cowardice.,0,2,39,3
08694720-a137-4605-a125-211dce1bb369,Ana had just had a baby girl. She wanted her girl to have pierced ears. She took her baby to the studio and had her ears pierced. Then she fastened tiny diamond studs into the piercings.,Ana loved the earrings.,1,1,36,4
08694720-a137-4605-a125-211dce1bb369,Ana had just had a baby girl. She wanted her girl to have pierced ears. She took her baby to the studio and had her ears pierced. Then she fastened tiny diamond studs into the piercings.,Ana had no children.,0,2,36,4
de8e5184-38f7-4fc3-a913-fc1f1501cf09,Sally wanted to do something special for her mom. She went and bought her a dozen red roses. Her mom loved them putting them in vase on the table. They admired the roses while they ate dinner.,Sally's mom threw the roses away after dinner.,0,1,37,8
de8e5184-38f7-4fc3-a913-fc1f1501cf09,Sally wanted to do something special for her mom. She went and bought her a dozen red roses. Her mom loved them putting them in vase on the table. They admired the roses while they ate dinner.,Sally's mom appreciated the effort.,1,2,37,5
dea87ee2-8a99-4ced-be0b-f900776a44f6,"When I was sixteen I stole some hats. I had the money to buy them, I just didn't. Before I could leave the store the security had already grabbed me. They handcuffed me and walked me through the mall.",They pinned a medal on my chest.,0,1,39,7
dea87ee2-8a99-4ced-be0b-f900776a44f6,"When I was sixteen I stole some hats. I had the money to buy them, I just didn't. Before I could leave the store the security had already grabbed me. They handcuffed me and walked me through the mall.",I was so ashamed I never stole again.,1,2,39,8
23513f02-46b4-492b-8062-3b2003e1ab83,"Matt started playing baseball when he was seven. Now seventeen Year's old he still had not hit a homerun. Today was not only his last game, it was also the championship. Bottom of ninth, Matt was up at bat with two strikes to his name",Matt scored a touchdown at the last minute.,0,1,45,8
23513f02-46b4-492b-8062-3b2003e1ab83,"Matt started playing baseball when he was seven. Now seventeen Year's old he still had not hit a homerun. Today was not only his last game, it was also the championship. Bottom of ninth, Matt was up at bat with two strikes to his name",The next pitch he hit a homerun.,1,2,45,7
fd232283-b8b2-4199-bb37-5ab1d4b9c18d,"It was Cara's sweet sixteen. She had a massive party with her friends. When the party was done, her parents told her to go outside. When she went outside she saw a brand new car.",She took the car for a drive and thanked her parents.,1,1,35,11
fd232283-b8b2-4199-bb37-5ab1d4b9c18d,"It was Cara's sweet sixteen. She had a massive party with her friends. When the party was done, her parents told her to go outside. When she went outside she saw a brand new car.",She got angry with her parents and ran away from home.,0,2,35,11
7bed01f9-5e3a-4dd2-b96a-cf6682849fd9,Yesterday I went to the animal shelter. I have been in search of the perfect dog for my family. I fell in love with a dog named Toby. After introducing him to my cat we decided to take him home.,Toby told me that he doesn't like my cat.,0,1,40,9
7bed01f9-5e3a-4dd2-b96a-cf6682849fd9,Yesterday I went to the animal shelter. I have been in search of the perfect dog for my family. I fell in love with a dog named Toby. After introducing him to my cat we decided to take him home.,My family all loved Toby.,1,2,40,5
dd098674-ee50-4033-a8b9-8637b80b34b6,Tony was tired of stale store bought bread. He called his mom and got her bread recipe. Tony gathered the ingredients that he needed. Tony baked the bread according to the recipe.,It was some of the best bread he has had.,1,1,32,10
dd098674-ee50-4033-a8b9-8637b80b34b6,Tony was tired of stale store bought bread. He called his mom and got her bread recipe. Tony gathered the ingredients that he needed. Tony baked the bread according to the recipe.,Tony loved the pizza.,0,2,32,4
6243f443-719a-4425-a14f-c2e8cd65be1d,Selena was a music artist with a lot of fans. One of them was too obsessed. He kept following her places in public and sending her creepy messages. She decided to go to the authorities.,Selena made sure the person was arrested.,1,1,35,7
6243f443-719a-4425-a14f-c2e8cd65be1d,Selena was a music artist with a lot of fans. One of them was too obsessed. He kept following her places in public and sending her creepy messages. She decided to go to the authorities.,Selena went out shopping.,0,2,35,4
20b0814c-52f9-4a1b-825b-2d5b4e9e71d6,"A young toddler was climbing up a chair in his living room. As he climbed, his foot slipped and he fell to the ground. The boy started crying very loudly. His mother heard him from in the kitchen and ran over to him.",The mother ignored the child.,0,1,43,5
20b0814c-52f9-4a1b-825b-2d5b4e9e71d6,"A young toddler was climbing up a chair in his living room. As he climbed, his foot slipped and he fell to the ground. The boy started crying very loudly. His mother heard him from in the kitchen and ran over to him.",The mother comforted the child.,1,2,43,5
c5fb0b60-c8e5-482a-8995-dbda4c2f58ec,Rick was trying to go to sleep. But there was a fly flying around his room. The noise of it was so irritating. But he was too exhausted to try to catch the fly.,He turned on the radio to try and drown out the noise.,1,1,34,12
c5fb0b60-c8e5-482a-8995-dbda4c2f58ec,Rick was trying to go to sleep. But there was a fly flying around his room. The noise of it was so irritating. But he was too exhausted to try to catch the fly.,"While he was sleeping, the bee stung him.",0,2,34,8
70c330f0-3eab-4a4a-98b8-6ff53b17a8f9,My friends wanted to play Dungeons and Dragons last week. We got together with drinks and started to play. Things quickly deteriorated as we kept drinking. Eventually we pretty much stopped playing and just hung out.,We had a good time.,1,1,36,5
70c330f0-3eab-4a4a-98b8-6ff53b17a8f9,My friends wanted to play Dungeons and Dragons last week. We got together with drinks and started to play. Things quickly deteriorated as we kept drinking. Eventually we pretty much stopped playing and just hung out.,We all decided to go to Vegas.,0,2,36,7
97e4abb2-565d-4064-81a3-4bc93dadeddd,Jen screamed out her window that no one cared about her. Her neighbors yelled for her to shut up. Jen screamed even louder and now with profanities. The neighbors called the cops.,Jen loved her neighbors.,0,1,32,4
97e4abb2-565d-4064-81a3-4bc93dadeddd,Jen screamed out her window that no one cared about her. Her neighbors yelled for her to shut up. Jen screamed even louder and now with profanities. The neighbors called the cops.,Jen had the cops show up at her front door.,1,2,32,10
cc8c4dca-3361-49af-808b-8568619de386,"Logan and Maria decided to make a film together. They wrote the script and hired the actors. After a lot of work, finally the film was done. They invited everyone to come see it.",Logan and Maria were proud of the film.,1,1,34,8
cc8c4dca-3361-49af-808b-8568619de386,"Logan and Maria decided to make a film together. They wrote the script and hired the actors. After a lot of work, finally the film was done. They invited everyone to come see it.",Logan and Maria were ashamed of the film.,0,2,34,8
39cb365e-9e03-4e48-94a8-22535c9c2cbf,Sam was sitting on the train reading the paper. He was on his way to a new job interview. Sam felt extremely nervous. A kind man sat next to him and offered him advice.,The old man told Sam to go home.,0,1,34,8
39cb365e-9e03-4e48-94a8-22535c9c2cbf,Sam was sitting on the train reading the paper. He was on his way to a new job interview. Sam felt extremely nervous. A kind man sat next to him and offered him advice.,"Sam learned from the old man's advice, and got the job.",1,2,34,11
a9edad89-7ad4-4655-9aae-e1aec3a4a7df,A little girl wanted a puppy. Her parents told her no. She started to cry. She cried and cried until her parents caved.,They went to the animal shelter and picked out a cute puppy.,1,1,23,12
a9edad89-7ad4-4655-9aae-e1aec3a4a7df,A little girl wanted a puppy. Her parents told her no. She started to cry. She cried and cried until her parents caved.,They went to the pet store and bought a bird.,0,2,23,10
2e1750fa-d0a0-4d1e-830b-2d4a7fc08780,Sara eagerly awaited December 1st to come. When it finally did she went to her shed and pulled out tons of boxes. Slowly she started unpacking them and organizing their contents. She then began decorating the outside of the house.,She loved the lights.,1,1,40,4
2e1750fa-d0a0-4d1e-830b-2d4a7fc08780,Sara eagerly awaited December 1st to come. When it finally did she went to her shed and pulled out tons of boxes. Slowly she started unpacking them and organizing their contents. She then began decorating the outside of the house.,Sara loved the Fourth of July.,0,2,40,6
cd3a45c7-446c-460a-aa06-e31e674ca219,Robert was a math genius. Robert put in extra time and effort in his studies. He was invited to a statistics contest for young children. He was determined to win at all cost.,Robert studied hard and came in first place at the contest.,1,1,33,11
cd3a45c7-446c-460a-aa06-e31e674ca219,Robert was a math genius. Robert put in extra time and effort in his studies. He was invited to a statistics contest for young children. He was determined to win at all cost.,Robert stopped trying and lost the contest on purpose.,0,2,33,9
158d808d-bc93-4cef-b3aa-fe212b256934,John was on a road trip. Suddenly he felt a strange bumping. He pulled over and checked his tire. It was flat as a pancake!,He called road assistance promptly.,1,1,25,5
158d808d-bc93-4cef-b3aa-fe212b256934,John was on a road trip. Suddenly he felt a strange bumping. He pulled over and checked his tire. It was flat as a pancake!,He told his friends he was going to be on time.,0,2,25,11
5399a7fc-1d66-429b-bb1f-a7d2fbfdde6b,In the autumn Samantha always gets a craving for apple cider. She dedicates a Saturday to drive to an orchard. Samantha walks the trails to enjoy the colorful leaves. She buys a few gallons of cider before she leaves.,Samantha loves the apple cider she gets at the orchard.,1,1,39,10
5399a7fc-1d66-429b-bb1f-a7d2fbfdde6b,In the autumn Samantha always gets a craving for apple cider. She dedicates a Saturday to drive to an orchard. Samantha walks the trails to enjoy the colorful leaves. She buys a few gallons of cider before she leaves.,Samantha hates autumn.,0,2,39,3
11d6d183-74b0-41cf-bfce-04c05a940b38,John hadn't studied for his math test. The weather forecast was calling for snow. He went to bed hoping he would be saved by a snow day. When he woke up the next day school was cancelled.,John was relieved to have an extra day to study.,1,1,37,10
11d6d183-74b0-41cf-bfce-04c05a940b38,John hadn't studied for his math test. The weather forecast was calling for snow. He went to bed hoping he would be saved by a snow day. When he woke up the next day school was cancelled.,John was angry because it was snowing.,0,2,37,7
45ebac70-b33e-4aa6-940b-18134d372501,"Four Outlaws camped in Blood Gulch. They thought that they were safe, so they let their guard down. The sheriff was hot on their trail. He found them them early in the morning while they still slept.",He arrested them.,1,1,37,3
45ebac70-b33e-4aa6-940b-18134d372501,"Four Outlaws camped in Blood Gulch. They thought that they were safe, so they let their guard down. The sheriff was hot on their trail. He found them them early in the morning while they still slept.",He let them go free.,0,2,37,5
c1460cce-a43c-4402-9e00-60fcd40d19c2,Josie found a spider underneath her bed. She sprayed a can of lysol all around the bed frame. Josie saw the spider crawl up the wall. She swats the wall with a piece of paper.,Josie loved spiders.,0,1,35,3
c1460cce-a43c-4402-9e00-60fcd40d19c2,Josie found a spider underneath her bed. She sprayed a can of lysol all around the bed frame. Josie saw the spider crawl up the wall. She swats the wall with a piece of paper.,Josie hated spiders.,1,2,35,3
80e87538-52cb-49b0-b0b6-b1caba694be4,A man named Nick was walking down the street. He noticed a small leather wallet in the grass. He picked it up and it was filled with cash. Nick decided to give the wallet to the police station.,The police never found the owner so they gave it to Nick.,1,1,38,12
80e87538-52cb-49b0-b0b6-b1caba694be4,A man named Nick was walking down the street. He noticed a small leather wallet in the grass. He picked it up and it was filled with cash. Nick decided to give the wallet to the police station.,Nick then kept the wallet.,0,2,38,5
138bde62-3359-487e-b6f5-59c848cd6835,Ken was on vacation in the tropics. He was learning to scuba dive. He passed his certification course and then dived every day. Soon he was learning lots of facts about the ocean and exploring.,It was the best vacation Ken had ever taken.,1,1,35,9
138bde62-3359-487e-b6f5-59c848cd6835,Ken was on vacation in the tropics. He was learning to scuba dive. He passed his certification course and then dived every day. Soon he was learning lots of facts about the ocean and exploring.,He was scared of the water.,0,2,35,6
72610204-f986-4e0a-ace9-3aff6625dd45,"Anne always wanted one of the lilies that grew in the pond. They were so far out, she could never reach them. One summer she took a rake and attempted to pull one in. To her shock, she still could not get the lily!",Anne decided she hated flowers.,0,1,44,5
72610204-f986-4e0a-ace9-3aff6625dd45,"Anne always wanted one of the lilies that grew in the pond. They were so far out, she could never reach them. One summer she took a rake and attempted to pull one in. To her shock, she still could not get the lily!",Anne was very sad.,1,2,44,4
442e3665-c620-415d-9896-e5437de30bbc,"Brian looked up a recipe for pork chops on the internet. He chose the recipe calling for barbecuing the pork chops. He followed the instructions and carefully prepared the ingredients. After going through all the steps, Brian tasted the pork chops.",Brain enjoyed eating the vegetable.,0,1,41,5
442e3665-c620-415d-9896-e5437de30bbc,"Brian looked up a recipe for pork chops on the internet. He chose the recipe calling for barbecuing the pork chops. He followed the instructions and carefully prepared the ingredients. After going through all the steps, Brian tasted the pork chops.",Brain was happy that they tasted so good.,1,2,41,8
b06feba7-f225-41a3-a744-e732218a1d0a,James was at the gym playing basketball. His clothes were soaked from running up and down the court. He forgot to bring spare clothes to change into. James had to run to his car in order to avoid the cold weather.,James drove home with the car window open.,0,1,41,8
b06feba7-f225-41a3-a744-e732218a1d0a,James was at the gym playing basketball. His clothes were soaked from running up and down the court. He forgot to bring spare clothes to change into. James had to run to his car in order to avoid the cold weather.,James drove home to get change into dry clothes.,1,2,41,9
87a375ac-fc48-4061-8eff-cacf8ad173e4,Gina was given lunch detention. She was expecting worse. She fought the smile that tried to creep across her face. She didn't want the principal to know she was relieved.,Gina's smile broke into a laugh but the principal didn't notice.,1,1,30,11
87a375ac-fc48-4061-8eff-cacf8ad173e4,Gina was given lunch detention. She was expecting worse. She fought the smile that tried to creep across her face. She didn't want the principal to know she was relieved.,Gina always chose bananas over oatmeal.,0,2,30,6
834b3646-3628-4476-8817-e2bd8f0229ce,Cole was given coal for Christmas as a gag gift. Cole was young and took it very seriously. Cole was well-behaved for months after that. Eventually Cole forgot about the incident.,"Cole thought about the incident every day afterwards,",0,1,31,8
834b3646-3628-4476-8817-e2bd8f0229ce,Cole was given coal for Christmas as a gag gift. Cole was young and took it very seriously. Cole was well-behaved for months after that. Eventually Cole forgot about the incident.,Cole never got coal again.,1,2,31,5
a3fce6d6-6ec6-406b-bd9e-72657f83d9c0,"Mike was tired of work and needed a vacation. Unfortunately, Mike had no idea where he should go. He then decided to spin a globe and go where his finger landed. Mike's finger landed on Hawaii.",Mike went to France.,0,1,36,4
a3fce6d6-6ec6-406b-bd9e-72657f83d9c0,"Mike was tired of work and needed a vacation. Unfortunately, Mike had no idea where he should go. He then decided to spin a globe and go where his finger landed. Mike's finger landed on Hawaii.",Mike took a trip to Hawaii.,1,2,36,6
788b96a8-5edb-40db-924d-c4edc701d439,Tiffany bought a bag of microwave popcorn. She didn't read the directions. She put the bag in the microwave and pushed the popcorn button. Minutes later she smelled something horrible.,The popcorn had burned because she left it in too long.,1,1,30,11
788b96a8-5edb-40db-924d-c4edc701d439,Tiffany bought a bag of microwave popcorn. She didn't read the directions. She put the bag in the microwave and pushed the popcorn button. Minutes later she smelled something horrible.,The popcorn was prepared to perfection.,0,2,30,6
3a0baaf6-da36-44f0-b08f-1c48637d80b9,"We went snow skiing for my wife's birthday. In the lift line, we started talking to another couple. We found out that they were celebrating the wife's birthday. The four of us had drinks in the lodge that night.",She had a horrible birthday.,0,1,39,5
3a0baaf6-da36-44f0-b08f-1c48637d80b9,"We went snow skiing for my wife's birthday. In the lift line, we started talking to another couple. We found out that they were celebrating the wife's birthday. The four of us had drinks in the lodge that night.",We had our first swingers experience that night.,1,2,39,8
f0c94702-34a3-4fdd-834a-1cf1ede9891e,"Nan felt guilty because her pets were alone all day while she worked. She considered getting rid of them, but knew she'd miss them too much. She realized the boy next door got home from school at 3:00 every day. She offered him five dollars a day to spend some time with the cats.",The boy punched her in the face.,0,1,54,7
f0c94702-34a3-4fdd-834a-1cf1ede9891e,"Nan felt guilty because her pets were alone all day while she worked. She considered getting rid of them, but knew she'd miss them too much. She realized the boy next door got home from school at 3:00 every day. She offered him five dollars a day to spend some time with the cats.",The boy watched her cats for her.,1,2,54,7
5c227db5-f5db-47b6-a45c-d851bd811da1,"One Friday night we all pitched in and got a huge pizza. My brother bit into a slice that had a piece of gum on it. Disgusted, we called the pizza place to complain. They came by our house and denied everything.",They apologized and gave us another pizza.,0,1,42,7
5c227db5-f5db-47b6-a45c-d851bd811da1,"One Friday night we all pitched in and got a huge pizza. My brother bit into a slice that had a piece of gum on it. Disgusted, we called the pizza place to complain. They came by our house and denied everything.",We ordered from another store.,1,2,42,5
8a3d4657-67c5-4a8e-91cb-0990a231959c,Bob had recently just purchased his dream car. The only thing he didn't like about it was the color. He took it to the paint shop to get it repainted. He waited a week and then picked it up from the shop.,Bob wished the car was the original color.,0,1,42,8
8a3d4657-67c5-4a8e-91cb-0990a231959c,Bob had recently just purchased his dream car. The only thing he didn't like about it was the color. He took it to the paint shop to get it repainted. He waited a week and then picked it up from the shop.,Bob loved the new color he chose.,1,2,42,7
58d60722-7371-439b-9803-b761a7d12017,My aunt is a nurse. She often talks about long hours at work. Last week was especially bad. She didn't have a single day where she didn't work late.,It was easy work.,0,1,29,4
58d60722-7371-439b-9803-b761a7d12017,My aunt is a nurse. She often talks about long hours at work. Last week was especially bad. She didn't have a single day where she didn't work late.,It was hard work.,1,2,29,4
cdd11ea6-27c8-4940-b657-76e14c756606,Fred just bought some new patio furniture for his house. He built it and set it all up outside himself. That night there was a bad rainy storm. The next day Fred saw that the rainy had ruined his new furniture.,He was disappointed.,1,1,41,3
cdd11ea6-27c8-4940-b657-76e14c756606,Fred just bought some new patio furniture for his house. He built it and set it all up outside himself. That night there was a bad rainy storm. The next day Fred saw that the rainy had ruined his new furniture.,He was pleased.,0,2,41,3
9c07127e-872a-4a81-9815-177f4d562cfd,"Jordy ran outside happily. He looked up at the sky to see countless snowflakes. With a gleeful yelp, he began constructing a snowman. When he was done, Jordy looked thoughtfully at his creation.",He was proud of himself.,1,1,33,5
9c07127e-872a-4a81-9815-177f4d562cfd,"Jordy ran outside happily. He looked up at the sky to see countless snowflakes. With a gleeful yelp, he began constructing a snowman. When he was done, Jordy looked thoughtfully at his creation.",He was ashamed of himself.,0,2,33,5
2f3d8c05-6cab-48cd-93bd-58606d259a5a,John was a student in law school. He was having a tough time learning all of the material. John decided to do something about this. He met with the professors and got extra tutoring.,"Pretty soon, he was up to speed and feeling much more confident.",1,1,34,12
2f3d8c05-6cab-48cd-93bd-58606d259a5a,John was a student in law school. He was having a tough time learning all of the material. John decided to do something about this. He met with the professors and got extra tutoring.,His professors reassured him that medical school was no picnic.,0,2,34,10
67e74211-eb19-4b3f-8c02-a71922d2f96a,"Harold was a mailman doing his job. He had one package with a mysterious address. Harold looked all over town, but could not find the house. He went to his van and looked it up in his database.",Harold decided to throw the package away.,0,1,38,7
67e74211-eb19-4b3f-8c02-a71922d2f96a,"Harold was a mailman doing his job. He had one package with a mysterious address. Harold looked all over town, but could not find the house. He went to his van and looked it up in his database.",Harold found the address was correct but the city was not.,1,2,38,11
5b74d31b-f8f9-481c-8357-975bb275a584,Amy wanted to get a manicure. She went to the nail salon near her job. The lady finished and asked if she wanted fingernail polish as well. Amy chose a bright red nail polish color.,Amy loved bright colors.,1,1,35,4
5b74d31b-f8f9-481c-8357-975bb275a584,Amy wanted to get a manicure. She went to the nail salon near her job. The lady finished and asked if she wanted fingernail polish as well. Amy chose a bright red nail polish color.,Amy hated bright colors.,0,2,35,4
b0d3a9eb-5b87-45ca-a12e-cac355c30cbc,"David went to John's lake house for the weekend. John's family owns a boat, so they took a ride. It was David's first time ever being on a boat, so he was nervous. The boat was going fast and David started having fun!",David didn't have that much fun and became more nervous.,0,1,43,10
b0d3a9eb-5b87-45ca-a12e-cac355c30cbc,"David went to John's lake house for the weekend. John's family owns a boat, so they took a ride. It was David's first time ever being on a boat, so he was nervous. The boat was going fast and David started having fun!",David decided that he enjoys boats afterall.,1,2,43,7
f231d08c-e6b7-4513-afea-6f5ea21c5ea9,"After math class, I decided to go to the library. I caught up on some assignments. I had to wait several hours for my mom to pick me up. Since I was extremely tired, I fell asleep completely.",I didn't get any homework done.,1,1,38,6
f231d08c-e6b7-4513-afea-6f5ea21c5ea9,"After math class, I decided to go to the library. I caught up on some assignments. I had to wait several hours for my mom to pick me up. Since I was extremely tired, I fell asleep completely.",I got up and ran a marathon.,0,2,38,7
c181efbd-c6f3-4159-b969-73970763705c,"It was a beautiful, warm, fall day. Amy decided to go outside to enjoy the weather. She sat on the porch swing watching the squirrels run around. Just being outside began to lift her low spirits.",She stayed outside until the sun went down.,1,1,36,8
c181efbd-c6f3-4159-b969-73970763705c,"It was a beautiful, warm, fall day. Amy decided to go outside to enjoy the weather. She sat on the porch swing watching the squirrels run around. Just being outside began to lift her low spirits.",She couldn't wait to be back in the house.,0,2,36,9
e66d5835-6a7d-48f0-aa59-9c3bf336454c,"On Saturday, we went to the beach. I applied sunscreen before we left. I did not read the instructions well. I didn't reapply sunscreen throughout the day.",I got a sunburn.,1,1,27,4
e66d5835-6a7d-48f0-aa59-9c3bf336454c,"On Saturday, we went to the beach. I applied sunscreen before we left. I did not read the instructions well. I didn't reapply sunscreen throughout the day.",I was very pale when I got home.,0,2,27,8
4fd8c43e-97a7-44fd-a33b-14059a5b2980,"Jane wanted to learn how to juggle. Jane consulted with a professional juggler to teach her. Jane went to three classes with the professional juggler. After three weeks, Jane was juggling.",Jane was untalented.,0,1,31,3
4fd8c43e-97a7-44fd-a33b-14059a5b2980,"Jane wanted to learn how to juggle. Jane consulted with a professional juggler to teach her. Jane went to three classes with the professional juggler. After three weeks, Jane was juggling.",Jane had a natural talent.,1,2,31,5
8a28a1c6-07c0-48f1-b8ef-7c5f48496bb7,Tim like pasta a lot. He would make it every night for dinner. One night he didn't have the sauce for the noodles. He didn't know what to do at first.,Tim decided to order out.,1,1,31,5
8a28a1c6-07c0-48f1-b8ef-7c5f48496bb7,Tim like pasta a lot. He would make it every night for dinner. One night he didn't have the sauce for the noodles. He didn't know what to do at first.,Tim decided to never eat noodles again.,0,2,31,7
b5db02e8-2275-4bf2-a8dc-a71a3667ea12,Grandpa asked Betty if she wanted a drink. Betty said she wanted milk. Grandpa didn't know if she wanted chocolate or strawberry. Betty wouldn't tell him which kind of milk she wanted.,Betty was shy.,1,1,32,3
b5db02e8-2275-4bf2-a8dc-a71a3667ea12,Grandpa asked Betty if she wanted a drink. Betty said she wanted milk. Grandpa didn't know if she wanted chocolate or strawberry. Betty wouldn't tell him which kind of milk she wanted.,Betty loved to share her opinions.,0,2,32,6
740606e4-91dc-461d-ac86-58c4922b34db,"Bella sat by the campfire with her friends. They all had s'mores dangling over the fire, warming up. Each one of them took turns telling a scary story. When it was her turn she made sure to put her best acting to use.",Bella's friends were very frightened by her story.,1,1,43,8
740606e4-91dc-461d-ac86-58c4922b34db,"Bella sat by the campfire with her friends. They all had s'mores dangling over the fire, warming up. Each one of them took turns telling a scary story. When it was her turn she made sure to put her best acting to use.",Bella remained silent and skipped her turn.,0,2,43,7
5f4e3494-27ed-4f2e-95ca-765494b32fb5,Jasper notices that he has begun to develop dandruff in his hair. He feels very embarrassed about this. Jasper decides to buy a special anti-dandruff shampoo. Finally he notices that the dandruff is going away.,Jasper is happy.,1,1,35,3
5f4e3494-27ed-4f2e-95ca-765494b32fb5,Jasper notices that he has begun to develop dandruff in his hair. He feels very embarrassed about this. Jasper decides to buy a special anti-dandruff shampoo. Finally he notices that the dandruff is going away.,Jasper is disappointed.,0,2,35,3
84249fb9-80ac-477e-9016-89ce6cd7b14a,"Jane needed a new kidney. Only Bob was a match. Bob didn't know Jane, but that didn't matter. Bob gave Jane his kidney.",Jane was very bad at Bob.,0,1,23,6
84249fb9-80ac-477e-9016-89ce6cd7b14a,"Jane needed a new kidney. Only Bob was a match. Bob didn't know Jane, but that didn't matter. Bob gave Jane his kidney.",Jane was very thankful of Bob's generosity.,1,2,23,7
571ee98d-9c86-45b2-a9ca-0745f7080699,"Amy arrived home from her vacation. She went to the baggage carousel to claim her luggage, all souvenirs! But as she waited, she grew nervous, not seeing her luggage. She went to the help desk and informed them her luggage was missing.",Amy thought the airline had a great sense of humor.,0,1,42,10
571ee98d-9c86-45b2-a9ca-0745f7080699,"Amy arrived home from her vacation. She went to the baggage carousel to claim her luggage, all souvenirs! But as she waited, she grew nervous, not seeing her luggage. She went to the help desk and informed them her luggage was missing.",Amy was distraught.,1,2,42,3
63ccab33-02f5-49f3-94b5-c8b1bc5ed3bf,Paige was trying to quit smoking cigarettes. It was hard because she had been smoking for ten Year's. She slowly cut down how much she was smoking. After awhile she stopped having cravings.,Now Paige smokes every day.,0,1,33,5
63ccab33-02f5-49f3-94b5-c8b1bc5ed3bf,Paige was trying to quit smoking cigarettes. It was hard because she had been smoking for ten Year's. She slowly cut down how much she was smoking. After awhile she stopped having cravings.,Now Paige is smoke-free and happy.,1,2,33,6
63c73231-89b3-43ca-abf7-27bd229a92a2,Gina was hungry. She was on a road trip and only had sweet snacks. Her dad insisted they keep driving instead of making a food stop. Her mother agreed with him.,So Gina suffered from stomachaches.,1,1,31,5
