InputStoryid,premise,hypothesis,label,ending_id,text
2f595ff8-e86c-4de5-aa27-211501bc5a4d,Jaclyn came over to hang out with Robs girlfriend. Jaclyn and Rob do not get along. Rob tried very nice to keep the peace and be nice. Jaclyn kept saying very snide comments and remarks,Rob finally left to hang out with his friends.,1,1,Jaclyn came over to hang out with Robs girlfriend. Jaclyn and Rob do not get along. Rob tried very nice to keep the peace and be nice. Jaclyn kept saying very snide comments and remarks [SEP] Rob finally left to hang out with his friends.
2f595ff8-e86c-4de5-aa27-211501bc5a4d,Jaclyn came over to hang out with Robs girlfriend. Jaclyn and Rob do not get along. Rob tried very nice to keep the peace and be nice. Jaclyn kept saying very snide comments and remarks,Rob was very happy about spending time with Jaclyn.,0,2,Jaclyn came over to hang out with Robs girlfriend. Jaclyn and Rob do not get along. Rob tried very nice to keep the peace and be nice. Jaclyn kept saying very snide comments and remarks [SEP] Rob was very happy about spending time with Jaclyn.
4a030972-fd37-43e8-b44f-6920cf9355b7,Sven was very poor. Sven's brother told him there was lots of money on the train. So Sven and his brother started a gang. They robbed the train!,Sven was caught and jailed shortly after.,1,1,Sven was very poor. Sven's brother told him there was lots of money on the train. So Sven and his brother started a gang. They robbed the train! [SEP] Sven was caught and jailed shortly after.
4a030972-fd37-43e8-b44f-6920cf9355b7,Sven was very poor. Sven's brother told him there was lots of money on the train. So Sven and his brother started a gang. They robbed the train!,Sven donated the money to charity.,0,2,Sven was very poor. Sven's brother told him there was lots of money on the train. So Sven and his brother started a gang. They robbed the train! [SEP] Sven donated the money to charity.
c3ff170b-8e5d-45db-be5b-e3d53e1f5104,"Tia owned her own bakery. In her bakery, she made beautiful cakes. One day, she realized she was out of flour despite having a big order. She called all over the town and finally found some.",Tia was disappointed.,0,1,"Tia owned her own bakery. In her bakery, she made beautiful cakes. One day, she realized she was out of flour despite having a big order. She called all over the town and finally found some. [SEP] Tia was disappointed."
c3ff170b-8e5d-45db-be5b-e3d53e1f5104,"Tia owned her own bakery. In her bakery, she made beautiful cakes. One day, she realized she was out of flour despite having a big order. She called all over the town and finally found some.",Tia was relieved.,1,2,"Tia owned her own bakery. In her bakery, she made beautiful cakes. One day, she realized she was out of flour despite having a big order. She called all over the town and finally found some. [SEP] Tia was relieved."
95ca9c40-0826-4efd-9f2f-0bc3828e1dff,Gabby didn't have much money. She was working a minimum wage job. She spent the rest of her money on a lottery ticket. She got home and scratched it off.,She hoped the ticket was a winner.,1,1,Gabby didn't have much money. She was working a minimum wage job. She spent the rest of her money on a lottery ticket. She got home and scratched it off. [SEP] She hoped the ticket was a winner.
95ca9c40-0826-4efd-9f2f-0bc3828e1dff,Gabby didn't have much money. She was working a minimum wage job. She spent the rest of her money on a lottery ticket. She got home and scratched it off.,Before she finished she decided it was a waste of time.,0,2,Gabby didn't have much money. She was working a minimum wage job. She spent the rest of her money on a lottery ticket. She got home and scratched it off. [SEP] Before she finished she decided it was a waste of time.
fa0d318c-d286-4c8e-adda-c2590f100f02,"Tiffany was getting overwhelmed at work. While she liked her job, she longed for a break. One day, she tripped outside on uneven pavement. She broke her ankle and had to be off work for a couple months.",Tiffany went in to work the next day.,0,1,"Tiffany was getting overwhelmed at work. While she liked her job, she longed for a break. One day, she tripped outside on uneven pavement. She broke her ankle and had to be off work for a couple months. [SEP] Tiffany went in to work the next day."
fa0d318c-d286-4c8e-adda-c2590f100f02,"Tiffany was getting overwhelmed at work. While she liked her job, she longed for a break. One day, she tripped outside on uneven pavement. She broke her ankle and had to be off work for a couple months.",She was in pain but happy to not have to go to work.,1,2,"Tiffany was getting overwhelmed at work. While she liked her job, she longed for a break. One day, she tripped outside on uneven pavement. She broke her ankle and had to be off work for a couple months. [SEP] She was in pain but happy to not have to go to work."
649f0213-7242-4d19-b8c7-7cb0bb128e73,"One day I went outside and my dog was not there. I panicked. I had no idea where she was. Suddenly, my neighbor called me from next door.",The neighbor had my dog.,1,1,"One day I went outside and my dog was not there. I panicked. I had no idea where she was. Suddenly, my neighbor called me from next door. [SEP] The neighbor had my dog."
649f0213-7242-4d19-b8c7-7cb0bb128e73,"One day I went outside and my dog was not there. I panicked. I had no idea where she was. Suddenly, my neighbor called me from next door.",I gave my dog to the neighbor.,0,2,"One day I went outside and my dog was not there. I panicked. I had no idea where she was. Suddenly, my neighbor called me from next door. [SEP] I gave my dog to the neighbor."
fb46930d-fee0-4e63-a858-2afc280aa5f0,Kendall was exhausted. She had about twelve different shows to do this fashion week. The work was tiring. Thankfully the pay was good.,If it wasn't such easy work she would have quit.,0,1,Kendall was exhausted. She had about twelve different shows to do this fashion week. The work was tiring. Thankfully the pay was good. [SEP] If it wasn't such easy work she would have quit.
fb46930d-fee0-4e63-a858-2afc280aa5f0,Kendall was exhausted. She had about twelve different shows to do this fashion week. The work was tiring. Thankfully the pay was good.,Next week she would relax when it was all over.,1,2,Kendall was exhausted. She had about twelve different shows to do this fashion week. The work was tiring. Thankfully the pay was good. [SEP] Next week she would relax when it was all over.
a6ef24b0-8d15-442c-905b-9952779c27a1,Pat woke up with the urge to play hooky from work. So he called in that morning using a fake sick voice. Not even an hour after calling in he gets a text. It tells him work is cancelled because it's snowing.,Pat got in his car and drove to work.,0,1,Pat woke up with the urge to play hooky from work. So he called in that morning using a fake sick voice. Not even an hour after calling in he gets a text. It tells him work is cancelled because it's snowing. [SEP] Pat got in his car and drove to work.
a6ef24b0-8d15-442c-905b-9952779c27a1,Pat woke up with the urge to play hooky from work. So he called in that morning using a fake sick voice. Not even an hour after calling in he gets a text. It tells him work is cancelled because it's snowing.,Pat felt silly for pretending to be sick.,1,2,Pat woke up with the urge to play hooky from work. So he called in that morning using a fake sick voice. Not even an hour after calling in he gets a text. It tells him work is cancelled because it's snowing. [SEP] Pat felt silly for pretending to be sick.
15f0716f-58ba-42c1-8551-969e4fed73b8,Maggie had her first piano recital tonight. She was very nervous. When she got on stage she was shaking. Thankfully she ended up playing perfectly.,Maggie was encouraged to do more.,1,1,Maggie had her first piano recital tonight. She was very nervous. When she got on stage she was shaking. Thankfully she ended up playing perfectly. [SEP] Maggie was encouraged to do more.
15f0716f-58ba-42c1-8551-969e4fed73b8,Maggie had her first piano recital tonight. She was very nervous. When she got on stage she was shaking. Thankfully she ended up playing perfectly.,Maggie gave up the piano.,0,2,Maggie had her first piano recital tonight. She was very nervous. When she got on stage she was shaking. Thankfully she ended up playing perfectly. [SEP] Maggie gave up the piano.
10462d65-75a6-4430-974a-e8af56526fce,Tammy likes to crochet. Christmas was a few weeks away and she didn't really have money. She got the idea to take the spare yarn she had to make a blanket. She then wrapped it up for her grandchild Lorelei.,Tammy was sad that she didn't have a present to give.,0,1,Tammy likes to crochet. Christmas was a few weeks away and she didn't really have money. She got the idea to take the spare yarn she had to make a blanket. She then wrapped it up for her grandchild Lorelei. [SEP] Tammy was sad that she didn't have a present to give.
10462d65-75a6-4430-974a-e8af56526fce,Tammy likes to crochet. Christmas was a few weeks away and she didn't really have money. She got the idea to take the spare yarn she had to make a blanket. She then wrapped it up for her grandchild Lorelei.,Lorelei treasured that blanket for years.,1,2,Tammy likes to crochet. Christmas was a few weeks away and she didn't really have money. She got the idea to take the spare yarn she had to make a blanket. She then wrapped it up for her grandchild Lorelei. [SEP] Lorelei treasured that blanket for years.
720c5b5e-1190-4d53-88dd-b4b6a41c06e6,"Jen fell asleep with bleach in her hair. She only meant to leave it in for about 5 minutes, not nearly an hour. When she rinsed it out her hair was white with a blue tinge. She was in a panic but her mother said they could fix it.",Jen put more bleach in her hair.,0,1,"Jen fell asleep with bleach in her hair. She only meant to leave it in for about 5 minutes, not nearly an hour. When she rinsed it out her hair was white with a blue tinge. She was in a panic but her mother said they could fix it. [SEP] Jen put more bleach in her hair."
720c5b5e-1190-4d53-88dd-b4b6a41c06e6,"Jen fell asleep with bleach in her hair. She only meant to leave it in for about 5 minutes, not nearly an hour. When she rinsed it out her hair was white with a blue tinge. She was in a panic but her mother said they could fix it.",Jen's mother fixed Jen's discolored hair.,1,2,"Jen fell asleep with bleach in her hair. She only meant to leave it in for about 5 minutes, not nearly an hour. When she rinsed it out her hair was white with a blue tinge. She was in a panic but her mother said they could fix it. [SEP] Jen's mother fixed Jen's discolored hair."
a8ca1926-5d63-4de0-a1e5-d0826fbe0bf0,James realizes one afternoon that he hasn't left his house all day. He decides he will go for a run in the park. He had a long jog around the lake in his local park. When he gets home he feels tired but satisfied.,James decides to never leave the house again.,0,1,James realizes one afternoon that he hasn't left his house all day. He decides he will go for a run in the park. He had a long jog around the lake in his local park. When he gets home he feels tired but satisfied. [SEP] James decides to never leave the house again.
a8ca1926-5d63-4de0-a1e5-d0826fbe0bf0,James realizes one afternoon that he hasn't left his house all day. He decides he will go for a run in the park. He had a long jog around the lake in his local park. When he gets home he feels tired but satisfied.,James is glad he decided to run.,1,2,James realizes one afternoon that he hasn't left his house all day. He decides he will go for a run in the park. He had a long jog around the lake in his local park. When he gets home he feels tired but satisfied. [SEP] James is glad he decided to run.
e098b268-e0bc-4caa-a96d-2dd57183be2c,Fran bought a house on the beach. Everyday the cranes would feed off of the bugs in her yard. One day though the cranes stopped coming around. Several months went by and still no cranes,Fran's yard is now overrun with bugs.,1,1,Fran bought a house on the beach. Everyday the cranes would feed off of the bugs in her yard. One day though the cranes stopped coming around. Several months went by and still no cranes [SEP] Fran's yard is now overrun with bugs.
e098b268-e0bc-4caa-a96d-2dd57183be2c,Fran bought a house on the beach. Everyday the cranes would feed off of the bugs in her yard. One day though the cranes stopped coming around. Several months went by and still no cranes,Fran suffered a fatal heart attack as she arranged flowers.,0,2,Fran bought a house on the beach. Everyday the cranes would feed off of the bugs in her yard. One day though the cranes stopped coming around. Several months went by and still no cranes [SEP] Fran suffered a fatal heart attack as she arranged flowers.
973e3d54-e7f2-4845-8460-d29f2baf3229,"Ron has anger problems. During a trip to the store, he got angry at a slow cashier. The cashier was sassy, and egged him on further. Ron grabbed the cashier by the shirt, and pulled him over the counter.",Ron was given a prize by the store.,0,1,"Ron has anger problems. During a trip to the store, he got angry at a slow cashier. The cashier was sassy, and egged him on further. Ron grabbed the cashier by the shirt, and pulled him over the counter. [SEP] Ron was given a prize by the store."
973e3d54-e7f2-4845-8460-d29f2baf3229,"Ron has anger problems. During a trip to the store, he got angry at a slow cashier. The cashier was sassy, and egged him on further. Ron grabbed the cashier by the shirt, and pulled him over the counter.",Ron was arrested.,1,2,"Ron has anger problems. During a trip to the store, he got angry at a slow cashier. The cashier was sassy, and egged him on further. Ron grabbed the cashier by the shirt, and pulled him over the counter. [SEP] Ron was arrested."
5a797fa1-07d2-47f6-b160-36e10ae5e63e,Tina is very tired every single morning. She does not get enough sleep because of her two jobs. Tina decides to quit one of the jobs. She now gets enough sleep to function everyday.,Tina is well rested.,1,1,Tina is very tired every single morning. She does not get enough sleep because of her two jobs. Tina decides to quit one of the jobs. She now gets enough sleep to function everyday. [SEP] Tina is well rested.
5a797fa1-07d2-47f6-b160-36e10ae5e63e,Tina is very tired every single morning. She does not get enough sleep because of her two jobs. Tina decides to quit one of the jobs. She now gets enough sleep to function everyday.,Tina is more tired than ever before.,0,2,Tina is very tired every single morning. She does not get enough sleep because of her two jobs. Tina decides to quit one of the jobs. She now gets enough sleep to function everyday. [SEP] Tina is more tired than ever before.
7dbd977b-94b8-41da-888b-aee254d4f327,Beverly was ready for a change. She decided to pack all her stuff and load her car and leave. She figured everything is big in Texas and she would just get lost. In the big city she could be anyone and do anything she wanted.,"Once there, she got her dream job.",1,1,"Beverly was ready for a change. She decided to pack all her stuff and load her car and leave. She figured everything is big in Texas and she would just get lost. In the big city she could be anyone and do anything she wanted. [SEP] Once there, she got her dream job."
7dbd977b-94b8-41da-888b-aee254d4f327,Beverly was ready for a change. She decided to pack all her stuff and load her car and leave. She figured everything is big in Texas and she would just get lost. In the big city she could be anyone and do anything she wanted.,She decided to go back home.,0,2,Beverly was ready for a change. She decided to pack all her stuff and load her car and leave. She figured everything is big in Texas and she would just get lost. In the big city she could be anyone and do anything she wanted. [SEP] She decided to go back home.
ff6a9be8-35fd-4371-9337-0a487aa6bcbd,"Rex missed his high school days of being a gymnast. Now he was afraid he had lost his athletic touch forever. However, a friend encouraged him to try a cartwheel on the beach. Rex did an awesome cartwheel on his first try!",He was relieved.,1,1,"Rex missed his high school days of being a gymnast. Now he was afraid he had lost his athletic touch forever. However, a friend encouraged him to try a cartwheel on the beach. Rex did an awesome cartwheel on his first try! [SEP] He was relieved."
ff6a9be8-35fd-4371-9337-0a487aa6bcbd,"Rex missed his high school days of being a gymnast. Now he was afraid he had lost his athletic touch forever. However, a friend encouraged him to try a cartwheel on the beach. Rex did an awesome cartwheel on his first try!",Rex did his first ever cartwheel that day.,0,2,"Rex missed his high school days of being a gymnast. Now he was afraid he had lost his athletic touch forever. However, a friend encouraged him to try a cartwheel on the beach. Rex did an awesome cartwheel on his first try! [SEP] Rex did his first ever cartwheel that day."
1d14ed7d-5a05-476b-bfab-3e3568a0dd6b,I went on a blind date a few days ago. She was cute and friendly. We were set up through a co worker. We seem to have some things in common.,Soon we were boyfriend and girlfriend and thinking of marriage.,1,1,I went on a blind date a few days ago. She was cute and friendly. We were set up through a co worker. We seem to have some things in common. [SEP] Soon we were boyfriend and girlfriend and thinking of marriage.
1d14ed7d-5a05-476b-bfab-3e3568a0dd6b,I went on a blind date a few days ago. She was cute and friendly. We were set up through a co worker. We seem to have some things in common.,We broke up right away.,0,2,I went on a blind date a few days ago. She was cute and friendly. We were set up through a co worker. We seem to have some things in common. [SEP] We broke up right away.
0edacb01-c9c8-4f8e-bf3f-f43518f03213,Ari's friends dared her to spend the night in the local haunted house. Ari tentatively agreed. She climbed in through the house's window. Then she snuggled up with her blanket in the corner.,She lasted the whole night.,1,1,Ari's friends dared her to spend the night in the local haunted house. Ari tentatively agreed. She climbed in through the house's window. Then she snuggled up with her blanket in the corner. [SEP] She lasted the whole night.
0edacb01-c9c8-4f8e-bf3f-f43518f03213,Ari's friends dared her to spend the night in the local haunted house. Ari tentatively agreed. She climbed in through the house's window. Then she snuggled up with her blanket in the corner.,She turned on the stove and made herself dinner.,0,2,Ari's friends dared her to spend the night in the local haunted house. Ari tentatively agreed. She climbed in through the house's window. Then she snuggled up with her blanket in the corner. [SEP] She turned on the stove and made herself dinner.
cefe66d6-a8ed-497b-bcdd-41090836dd43,Jay and Bella loved fish tanks. They had everything they needed for a new tank except for some plants. They set the tank up and ordered some plants from a web site. It took 2 weeks for the plants to arrive.,They bought some fish.,1,1,Jay and Bella loved fish tanks. They had everything they needed for a new tank except for some plants. They set the tank up and ordered some plants from a web site. It took 2 weeks for the plants to arrive. [SEP] They bought some fish.
cefe66d6-a8ed-497b-bcdd-41090836dd43,Jay and Bella loved fish tanks. They had everything they needed for a new tank except for some plants. They set the tank up and ordered some plants from a web site. It took 2 weeks for the plants to arrive.,They never used the tank.,0,2,Jay and Bella loved fish tanks. They had everything they needed for a new tank except for some plants. They set the tank up and ordered some plants from a web site. It took 2 weeks for the plants to arrive. [SEP] They never used the tank.
35dd81de-9d73-431c-96a1-fb19b59eca7f,John and Ed had a bet on who could get the most candy on Halloween. They left John's house at the same time going in different directions. They had two hours to gather as much as they could. When they got back to the house they weighed their bags.,John ended up having the most.,1,1,John and Ed had a bet on who could get the most candy on Halloween. They left John's house at the same time going in different directions. They had two hours to gather as much as they could. When they got back to the house they weighed their bags. [SEP] John ended up having the most.
35dd81de-9d73-431c-96a1-fb19b59eca7f,John and Ed had a bet on who could get the most candy on Halloween. They left John's house at the same time going in different directions. They had two hours to gather as much as they could. When they got back to the house they weighed their bags.,John then went golfing.,0,2,John and Ed had a bet on who could get the most candy on Halloween. They left John's house at the same time going in different directions. They had two hours to gather as much as they could. When they got back to the house they weighed their bags. [SEP] John then went golfing.
f547c9a1-be95-439d-922d-1417d7f6b818,Randy's friend gave him directions to his house. He was supposed to take a right after the white house. Randy continued to get lost. He backtracked continuously until he finally found it.,Randy told his friend how relieved he was he found it.,1,1,Randy's friend gave him directions to his house. He was supposed to take a right after the white house. Randy continued to get lost. He backtracked continuously until he finally found it. [SEP] Randy told his friend how relieved he was he found it.
f547c9a1-be95-439d-922d-1417d7f6b818,Randy's friend gave him directions to his house. He was supposed to take a right after the white house. Randy continued to get lost. He backtracked continuously until he finally found it.,Randy saw the house but kept on driving and didn't come back.,0,2,Randy's friend gave him directions to his house. He was supposed to take a right after the white house. Randy continued to get lost. He backtracked continuously until he finally found it. [SEP] Randy saw the house but kept on driving and didn't come back.
0b2e246e-9290-465e-ad33-77af5e681528,"Tim wanted to connect more with nature. So, he went out in the woods. He heard the birds sing, the wind blow and the crickets creak. He loved it so much, he built a large tree house and moved in.",He tore it apart.,0,1,"Tim wanted to connect more with nature. So, he went out in the woods. He heard the birds sing, the wind blow and the crickets creak. He loved it so much, he built a large tree house and moved in. [SEP] He tore it apart."
0b2e246e-9290-465e-ad33-77af5e681528,"Tim wanted to connect more with nature. So, he went out in the woods. He heard the birds sing, the wind blow and the crickets creak. He loved it so much, he built a large tree house and moved in.",He loved it.,1,2,"Tim wanted to connect more with nature. So, he went out in the woods. He heard the birds sing, the wind blow and the crickets creak. He loved it so much, he built a large tree house and moved in. [SEP] He loved it."
aa19d4d6-195a-41aa-a23c-ecef6cf5b783,Joyce bought some fruit a week ago. It was part of her new year's resolution to be healthier. She forgot about it after a few days. Eventually a really bad smell took over her apartment.,Joyce threw the fruit away.,1,1,Joyce bought some fruit a week ago. It was part of her new year's resolution to be healthier. She forgot about it after a few days. Eventually a really bad smell took over her apartment. [SEP] Joyce threw the fruit away.
aa19d4d6-195a-41aa-a23c-ecef6cf5b783,Joyce bought some fruit a week ago. It was part of her new year's resolution to be healthier. She forgot about it after a few days. Eventually a really bad smell took over her apartment.,Joyce was happy with the new fragrance.,0,2,Joyce bought some fruit a week ago. It was part of her new year's resolution to be healthier. She forgot about it after a few days. Eventually a really bad smell took over her apartment. [SEP] Joyce was happy with the new fragrance.
d18c71ac-cd73-44a3-8e2f-0bfa247ba70b,Emile wanted to be a great chef. He took lessons and worked hard learning how to cook. He practiced his cooking and served food for friends. His friends loved his cooking and encouraged him.,Emile eventually got a job as a chef.,1,1,Emile wanted to be a great chef. He took lessons and worked hard learning how to cook. He practiced his cooking and served food for friends. His friends loved his cooking and encouraged him. [SEP] Emile eventually got a job as a chef.
d18c71ac-cd73-44a3-8e2f-0bfa247ba70b,Emile wanted to be a great chef. He took lessons and worked hard learning how to cook. He practiced his cooking and served food for friends. His friends loved his cooking and encouraged him.,Emile stopped talking to his friends.,0,2,Emile wanted to be a great chef. He took lessons and worked hard learning how to cook. He practiced his cooking and served food for friends. His friends loved his cooking and encouraged him. [SEP] Emile stopped talking to his friends.
2c99419a-7247-45cc-8f63-4d423e852f5d,"Stan wanted to go on an adventure with Eric. But Eric's mom said that Eric could not come out and play. Stan begged and pleaded, but to no avail. Eric sneaked out of his house and knocked on Stan's window.",The two boys went out to have their adventure without hesitation.,1,1,"Stan wanted to go on an adventure with Eric. But Eric's mom said that Eric could not come out and play. Stan begged and pleaded, but to no avail. Eric sneaked out of his house and knocked on Stan's window. [SEP] The two boys went out to have their adventure without hesitation."
2c99419a-7247-45cc-8f63-4d423e852f5d,"Stan wanted to go on an adventure with Eric. But Eric's mom said that Eric could not come out and play. Stan begged and pleaded, but to no avail. Eric sneaked out of his house and knocked on Stan's window.",Eric was fast asleep leaving Stan to fend for himself.,0,2,"Stan wanted to go on an adventure with Eric. But Eric's mom said that Eric could not come out and play. Stan begged and pleaded, but to no avail. Eric sneaked out of his house and knocked on Stan's window. [SEP] Eric was fast asleep leaving Stan to fend for himself."
1ea4b932-94b9-4a2b-9b99-927ec97b5fbc,Gina and her friend Tami were walking around the playground. They talked for 5 minutes. Now they were out of thing to discuss. Gina racked her brain but could find nothing to say.,"Tami wished Gina would shut up, but she just kept talking.",0,1,"Gina and her friend Tami were walking around the playground. They talked for 5 minutes. Now they were out of thing to discuss. Gina racked her brain but could find nothing to say. [SEP] Tami wished Gina would shut up, but she just kept talking."
1ea4b932-94b9-4a2b-9b99-927ec97b5fbc,Gina and her friend Tami were walking around the playground. They talked for 5 minutes. Now they were out of thing to discuss. Gina racked her brain but could find nothing to say.,They just walked comfortably in silence for a while.,1,2,Gina and her friend Tami were walking around the playground. They talked for 5 minutes. Now they were out of thing to discuss. Gina racked her brain but could find nothing to say. [SEP] They just walked comfortably in silence for a while.
2c2e3bc5-3cda-4c6b-9173-41e4eeaf36c7,Ashley has felt sick all day today. She feels like she is going to throw up. She asks her boss if she can go home for the day. Her boss lets her leave work.,Ashley went surfing.,0,1,Ashley has felt sick all day today. She feels like she is going to throw up. She asks her boss if she can go home for the day. Her boss lets her leave work. [SEP] Ashley went surfing.
2c2e3bc5-3cda-4c6b-9173-41e4eeaf36c7,Ashley has felt sick all day today. She feels like she is going to throw up. She asks her boss if she can go home for the day. Her boss lets her leave work.,Ashley went home and went to bed to get better.,1,2,Ashley has felt sick all day today. She feels like she is going to throw up. She asks her boss if she can go home for the day. Her boss lets her leave work. [SEP] Ashley went home and went to bed to get better.
488a1e6c-e8e5-4ad6-b912-73ba8d84a2c3,"Jill was a high school student. She dreaded having to go to class. One day, she decided to ditch school. Her parents found out the next day.",Jill's parents scolded her for skipping class.,1,1,"Jill was a high school student. She dreaded having to go to class. One day, she decided to ditch school. Her parents found out the next day. [SEP] Jill's parents scolded her for skipping class."
488a1e6c-e8e5-4ad6-b912-73ba8d84a2c3,"Jill was a high school student. She dreaded having to go to class. One day, she decided to ditch school. Her parents found out the next day.",Jill's parents took her to Disney World.,0,2,"Jill was a high school student. She dreaded having to go to class. One day, she decided to ditch school. Her parents found out the next day. [SEP] Jill's parents took her to Disney World."
8175fe68-8698-40ec-a14e-7fe61c43a17e,"Joy wanted to find the perfect shell for her hermit crab. She could buy one, but it would be more special if she found it. She scoured the beach all morning. Everything that might work was broken!",She had to buy a shell after all.,1,1,"Joy wanted to find the perfect shell for her hermit crab. She could buy one, but it would be more special if she found it. She scoured the beach all morning. Everything that might work was broken! [SEP] She had to buy a shell after all."
8175fe68-8698-40ec-a14e-7fe61c43a17e,"Joy wanted to find the perfect shell for her hermit crab. She could buy one, but it would be more special if she found it. She scoured the beach all morning. Everything that might work was broken!",So she brought one home and gave it to her crab.,0,2,"Joy wanted to find the perfect shell for her hermit crab. She could buy one, but it would be more special if she found it. She scoured the beach all morning. Everything that might work was broken! [SEP] So she brought one home and gave it to her crab."
f94fc6da-0162-4301-98b3-f25cfbfd2357,Nickie had a toy doll. She loved her doll very much. One day she lost her doll. Nickie cried all day.,Nickie never found the doll.,1,1,Nickie had a toy doll. She loved her doll very much. One day she lost her doll. Nickie cried all day. [SEP] Nickie never found the doll.
f94fc6da-0162-4301-98b3-f25cfbfd2357,Nickie had a toy doll. She loved her doll very much. One day she lost her doll. Nickie cried all day.,Nickie laughed all night.,0,2,Nickie had a toy doll. She loved her doll very much. One day she lost her doll. Nickie cried all day. [SEP] Nickie laughed all night.
6fba848e-7b8c-4d7b-9eab-40f8d2add906,Don's first day at the dock's had some hiccups. He was nervous being around heavy machinery. At one point he dropped a heavy shipment. It almost hit a fellow coworker.,Don was glad he wasn't nervous at work.,0,1,Don's first day at the dock's had some hiccups. He was nervous being around heavy machinery. At one point he dropped a heavy shipment. It almost hit a fellow coworker. [SEP] Don was glad he wasn't nervous at work.
6fba848e-7b8c-4d7b-9eab-40f8d2add906,Don's first day at the dock's had some hiccups. He was nervous being around heavy machinery. At one point he dropped a heavy shipment. It almost hit a fellow coworker.,Don knew he would have to improve.,1,2,Don's first day at the dock's had some hiccups. He was nervous being around heavy machinery. At one point he dropped a heavy shipment. It almost hit a fellow coworker. [SEP] Don knew he would have to improve.
4d87b489-5309-46bd-a431-49b799b5b896,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance.,Cristin enjoyed seeing her favorite band that night.,0,1,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance. [SEP] Cristin enjoyed seeing her favorite band that night.
4d87b489-5309-46bd-a431-49b799b5b896,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance.,Cristin decided not to go to the festival next year.,1,2,Cristin went to a music festival. One of Kristin's favorite bands should be performing at the festival. She found out that her favorite band's performance was cancelled. Cristin is frustrated that she did not get to see their performance. [SEP] Cristin decided not to go to the festival next year.
b090fb07-e7fd-4c01-ad85-38016522a727,"Beth was taking a shower when she heard a loud knock on the door. She didn't want to answer and waited for it to go away. The next time she took a shower, she heard the loud knock again. But when she rushed out of the shower to answer, no one was there.",Beth decided she was hearing things.,1,1,"Beth was taking a shower when she heard a loud knock on the door. She didn't want to answer and waited for it to go away. The next time she took a shower, she heard the loud knock again. But when she rushed out of the shower to answer, no one was there. [SEP] Beth decided she was hearing things."
b090fb07-e7fd-4c01-ad85-38016522a727,"Beth was taking a shower when she heard a loud knock on the door. She didn't want to answer and waited for it to go away. The next time she took a shower, she heard the loud knock again. But when she rushed out of the shower to answer, no one was there.",Beth was deaf.,0,2,"Beth was taking a shower when she heard a loud knock on the door. She didn't want to answer and waited for it to go away. The next time she took a shower, she heard the loud knock again. But when she rushed out of the shower to answer, no one was there. [SEP] Beth was deaf."
0aedef28-e132-48d3-952d-60d6023e6354,Lily never really enjoyed sports. Over the summer she watched the women's world cup with her family. She was inspired and decided to join a soccer team. The team had been playing for a while and she was behind.,She was the best player.,0,1,Lily never really enjoyed sports. Over the summer she watched the women's world cup with her family. She was inspired and decided to join a soccer team. The team had been playing for a while and she was behind. [SEP] She was the best player.
0aedef28-e132-48d3-952d-60d6023e6354,Lily never really enjoyed sports. Over the summer she watched the women's world cup with her family. She was inspired and decided to join a soccer team. The team had been playing for a while and she was behind.,She eventually got better.,1,2,Lily never really enjoyed sports. Over the summer she watched the women's world cup with her family. She was inspired and decided to join a soccer team. The team had been playing for a while and she was behind. [SEP] She eventually got better.
5e0bf502-0e65-4d3d-bf92-ad19f8f5b5dd,School was just a disaster today. It was raining and everyone got soaked in the rain. There was also a fire and everyone had to evacuate the school. I caught a fever from being in the rain for several minutes.,I went swimming in the lake.,0,1,School was just a disaster today. It was raining and everyone got soaked in the rain. There was also a fire and everyone had to evacuate the school. I caught a fever from being in the rain for several minutes. [SEP] I went swimming in the lake.
5e0bf502-0e65-4d3d-bf92-ad19f8f5b5dd,School was just a disaster today. It was raining and everyone got soaked in the rain. There was also a fire and everyone had to evacuate the school. I caught a fever from being in the rain for several minutes.,I've never had a worse day.,1,2,School was just a disaster today. It was raining and everyone got soaked in the rain. There was also a fire and everyone had to evacuate the school. I caught a fever from being in the rain for several minutes. [SEP] I've never had a worse day.
f9079515-f56d-4090-8b26-0e9d93dcb731,"My daughter brought her dog over to play with my dog. Her dog is big and full of energy. My dog is small, quiet and older. They are completely opposite.",The cats made a mess out of the house!,0,1,"My daughter brought her dog over to play with my dog. Her dog is big and full of energy. My dog is small, quiet and older. They are completely opposite. [SEP] The cats made a mess out of the house!"
f9079515-f56d-4090-8b26-0e9d93dcb731,"My daughter brought her dog over to play with my dog. Her dog is big and full of energy. My dog is small, quiet and older. They are completely opposite.","Both dogs enjoyed playing together, anyway.",1,2,"My daughter brought her dog over to play with my dog. Her dog is big and full of energy. My dog is small, quiet and older. They are completely opposite. [SEP] Both dogs enjoyed playing together, anyway."
